panel,column,category,missing_count,missing_pct
KANSER,AL_234,AL,271,69.84536082474227
KANSER,AL_235,AL,271,69.84536082474227
KANSER,AL_236,AL,271,69.84536082474227
KANSER,AL_237,AL,271,69.84536082474227
KANSER,AL_238,AL,271,69.84536082474227
KANSER,AL_239,AL,271,69.84536082474227
KANSER,AL_240,AL,271,69.84536082474227
KANSER,AL_241,AL,271,69.84536082474227
KANSER,AL_242,AL,271,69.84536082474227
KANSER,AL_243,AL,271,69.84536082474227
KANSER,AL_244,AL,271,69.84536082474227
KANSER,AL_245,AL,271,69.84536082474227
KANSER,AL_246,AL,271,69.84536082474227
KANSER,AL_247,AL,271,69.84536082474227
KANSER,AL_248,AL,271,69.84536082474227
KANSER,AL_249,AL,271,69.84536082474227
KANSER,AL_250,AL,280,72.16494845360825
KANSER,AL_251,AL,280,72.16494845360825
KANSER,AL_252,AL,280,72.16494845360825
KANSER,AL_253,AL,280,72.16494845360825
KANSER,AL_254,AL,271,69.84536082474227
KANSER,AL_255,AL,271,69.84536082474227
KANSER,AL_256,AL,271,69.84536082474227
KANSER,AL_257,AL,271,69.84536082474227
KANSER,AL_258,AL,271,69.84536082474227
KANSER,AL_259,AL,271,69.84536082474227
KANSER,AL_260,AL,271,69.84536082474227
KANSER,AL_261,AL,271,69.84536082474227
KANSER,AL_262,AL,271,69.84536082474227
KANSER,AL_263,AL,271,69.84536082474227
KANSER,AL_264,AL,271,69.84536082474227
KANSER,AL_265,AL,271,69.84536082474227
KANSER,AL_266,AL,271,69.84536082474227
KANSER,AL_267,AL,271,69.84536082474227
KANSER,AL_268,AL,271,69.84536082474227
KANSER,AL_269,AL,271,69.84536082474227
KANSER,AL_270,AL,271,69.84536082474227
KANSER,AL_271,AL,271,69.84536082474227
KANSER,AL_272,AL,271,69.84536082474227
KANSER,AL_273,AL,271,69.84536082474227
KANSER,AL_274,AL,271,69.84536082474227
KANSER,AL_275,AL,271,69.84536082474227
KANSER,AL_276,AL,271,69.84536082474227
KANSER,AL_277,AL,271,69.84536082474227
KANSER,AL_278,AL,271,69.84536082474227
KANSER,AL_279,AL,271,69.84536082474227
KANSER,AL_280,AL,271,69.84536082474227
KANSER,AL_281,AL,271,69.84536082474227
KANSER,AL_282,AL,271,69.84536082474227
KANSER,AL_283,AL,271,69.84536082474227
KANSER,AL_284,AL,271,69.84536082474227
KANSER,AL_285,AL,271,69.84536082474227
KANSER,AL_286,AL,278,71.64948453608247
KANSER,AL_287,AL,278,71.64948453608247
KANSER,AL_288,AL,278,71.64948453608247
KANSER,AL_289,AL,278,71.64948453608247
KANSER,AL_290,AL,271,69.84536082474227
KANSER,AL_291,AL,271,69.84536082474227
KANSER,AL_292,AL,271,69.84536082474227
KANSER,AL_293,AL,271,69.84536082474227
KANSER,AL_294,AL,271,69.84536082474227
KANSER,AL_295,AL,190,48.96907216494845
KANSER,AL_296,AL,190,48.96907216494845
KANSER,AL_297,AL,190,48.96907216494845
KANSER,AL_298,AL,190,48.96907216494845
KANSER,AL_299,AL,190,48.96907216494845
KANSER,AL_300,AL,190,48.96907216494845
KANSER,AL_301,AL,190,48.96907216494845
KANSER,AL_302,AL,190,48.96907216494845
KANSER,AL_303,AL,190,48.96907216494845
KANSER,AL_304,AL,190,48.96907216494845
KANSER,AL_305,AL,190,48.96907216494845
KANSER,AL_306,AL,190,48.96907216494845
KANSER,AL_307,AL,190,48.96907216494845
KANSER,AL_308,AL,190,48.96907216494845
KANSER,AL_309,AL,190,48.96907216494845
KANSER,AL_310,AL,190,48.96907216494845
KANSER,AL_311,AL,190,48.96907216494845
KANSER,AL_312,AL,190,48.96907216494845
KANSER,AL_313,AL,190,48.96907216494845
KANSER,AL_314,AL,190,48.96907216494845
KANSER,AL_315,AL,190,48.96907216494845
KANSER,AL_316,AL,190,48.96907216494845
KANSER,AL_317,AL,190,48.96907216494845
KANSER,AL_318,AL,190,48.96907216494845
KANSER,AL_319,AL,190,48.96907216494845
KANSER,AL_320,AL,190,48.96907216494845
KANSER,AL_321,AL,190,48.96907216494845
KANSER,AL_322,AL,190,48.96907216494845
KANSER,AL_323,AL,190,48.96907216494845
KANSER,AL_324,AL,190,48.96907216494845
KANSER,AL_325,AL,190,48.96907216494845
KANSER,AL_326,AL,190,48.96907216494845
KANSER,AL_327,AL,190,48.96907216494845
KANSER,AL_328,AL,190,48.96907216494845
KANSER,AL_329,AL,190,48.96907216494845
KANSER,AL_330,AL,190,48.96907216494845
KANSER,AL_331,AL,190,48.96907216494845
KANSER,AL_332,AL,190,48.96907216494845
KANSER,AL_333,AL,190,48.96907216494845
KANSER,AL_334,AL,190,48.96907216494845
KANSER,EK_4,EK,23,5.927835051546392
KANSER,EK_5,EK,23,5.927835051546392
KANSER,EK_6,EK,24,6.185567010309279
KANSER,EK_7,EK,23,5.927835051546392
KANSER,EK_8,EK,23,5.927835051546392
KANSER,EK_9,EK,24,6.185567010309279
KANSER,AA_1,AA,22,5.670103092783505
KANSER,AA_2,AA,22,5.670103092783505
PAH,AL_1,AL,358,96.23655913978494
PAH,AL_2,AL,358,96.23655913978494
PAH,AL_3,AL,358,96.23655913978494
PAH,AL_4,AL,358,96.23655913978494
PAH,AL_5,AL,358,96.23655913978494
PAH,AL_6,AL,358,96.23655913978494
PAH,AL_7,AL,152,40.86021505376344
PAH,AL_8,AL,152,40.86021505376344
PAH,AL_9,AL,152,40.86021505376344
PAH,AL_10,AL,152,40.86021505376344
PAH,AL_11,AL,152,40.86021505376344
PAH,AL_12,AL,152,40.86021505376344
PAH,AL_13,AL,152,40.86021505376344
PAH,AL_14,AL,152,40.86021505376344
PAH,AL_15,AL,152,40.86021505376344
PAH,AL_16,AL,250,67.20430107526882
PAH,AL_17,AL,250,67.20430107526882
PAH,AL_18,AL,250,67.20430107526882
PAH,AL_19,AL,250,67.20430107526882
PAH,AL_20,AL,250,67.20430107526882
PAH,AL_21,AL,250,67.20430107526882
PAH,AL_22,AL,250,67.20430107526882
PAH,AL_23,AL,250,67.20430107526882
PAH,AL_24,AL,250,67.20430107526882
PAH,AL_25,AL,250,67.20430107526882
PAH,AL_26,AL,135,36.29032258064516
PAH,CAT_1,CAT,135,36.29032258064516
PAH,AL_27,AL,358,96.23655913978494
PAH,AL_28,AL,358,96.23655913978494
PAH,AL_29,AL,358,96.23655913978494
PAH,AL_30,AL,358,96.23655913978494
PAH,AL_31,AL,358,96.23655913978494
PAH,AL_32,AL,358,96.23655913978494
PAH,AL_33,AL,358,96.23655913978494
PAH,AL_34,AL,358,96.23655913978494
PAH,AL_35,AL,358,96.23655913978494
PAH,AL_36,AL,358,96.23655913978494
PAH,AL_37,AL,358,96.23655913978494
PAH,AL_38,AL,358,96.23655913978494
PAH,AL_39,AL,216,58.064516129032256
PAH,AL_40,AL,216,58.064516129032256
PAH,AL_41,AL,216,58.064516129032256
PAH,AL_42,AL,216,58.064516129032256
PAH,AL_43,AL,216,58.064516129032256
PAH,AL_44,AL,216,58.064516129032256
PAH,AL_45,AL,216,58.064516129032256
PAH,AL_46,AL,216,58.064516129032256
PAH,AL_47,AL,216,58.064516129032256
PAH,AL_48,AL,216,58.064516129032256
PAH,AL_49,AL,216,58.064516129032256
PAH,AL_50,AL,216,58.064516129032256
PAH,AL_51,AL,216,58.064516129032256
PAH,AL_52,AL,216,58.064516129032256
PAH,AL_53,AL,216,58.064516129032256
PAH,AL_54,AL,216,58.064516129032256
PAH,AL_55,AL,216,58.064516129032256
PAH,AL_56,AL,216,58.064516129032256
PAH,AL_57,AL,216,58.064516129032256
PAH,AL_58,AL,216,58.064516129032256
PAH,AL_59,AL,216,58.064516129032256
PAH,AL_60,AL,216,58.064516129032256
PAH,AL_61,AL,216,58.064516129032256
PAH,AL_62,AL,216,58.064516129032256
PAH,AL_63,AL,216,58.064516129032256
PAH,AL_64,AL,216,58.064516129032256
PAH,AL_65,AL,216,58.064516129032256
PAH,AL_66,AL,216,58.064516129032256
PAH,AL_67,AL,216,58.064516129032256
PAH,AL_68,AL,216,58.064516129032256
PAH,AL_69,AL,216,58.064516129032256
PAH,AL_70,AL,216,58.064516129032256
PAH,AL_71,AL,216,58.064516129032256
PAH,AL_72,AL,216,58.064516129032256
PAH,AL_73,AL,216,58.064516129032256
PAH,AL_74,AL,216,58.064516129032256
PAH,AL_75,AL,228,61.29032258064516
PAH,AL_76,AL,228,61.29032258064516
PAH,AL_77,AL,228,61.29032258064516
PAH,AL_78,AL,228,61.29032258064516
PAH,AL_79,AL,228,61.29032258064516
PAH,AL_80,AL,228,61.29032258064516
PAH,AL_81,AL,228,61.29032258064516
PAH,AL_82,AL,228,61.29032258064516
PAH,AL_83,AL,228,61.29032258064516
PAH,AL_84,AL,228,61.29032258064516
PAH,AL_85,AL,228,61.29032258064516
PAH,AL_86,AL,228,61.29032258064516
PAH,AL_87,AL,228,61.29032258064516
PAH,AL_88,AL,228,61.29032258064516
PAH,AL_89,AL,228,61.29032258064516
PAH,AL_90,AL,228,61.29032258064516
PAH,AL_91,AL,228,61.29032258064516
PAH,AL_92,AL,228,61.29032258064516
PAH,AL_93,AL,228,61.29032258064516
PAH,AL_94,AL,228,61.29032258064516
PAH,AL_95,AL,228,61.29032258064516
PAH,CAT_2,CAT,228,61.29032258064516
PAH,AL_96,AL,228,61.29032258064516
PAH,AL_97,AL,228,61.29032258064516
PAH,AL_98,AL,228,61.29032258064516
PAH,CAT_3,CAT,11,2.956989247311828
PAH,CAT_4,CAT,11,2.956989247311828
PAH,EK_1,EK,11,2.956989247311828
PAH,EK_2,EK,11,2.956989247311828
PAH,EK_3,EK,178,47.8494623655914
PAH,AL_99,AL,170,45.69892473118279
PAH,AL_100,AL,170,45.69892473118279
PAH,AL_101,AL,170,45.69892473118279
PAH,AL_102,AL,170,45.69892473118279
PAH,AL_103,AL,170,45.69892473118279
PAH,AL_104,AL,170,45.69892473118279
PAH,AL_105,AL,170,45.69892473118279
PAH,AL_106,AL,170,45.69892473118279
PAH,AL_107,AL,170,45.69892473118279
PAH,AL_108,AL,170,45.69892473118279
PAH,AL_109,AL,170,45.69892473118279
PAH,AL_110,AL,170,45.69892473118279
PAH,AL_111,AL,170,45.69892473118279
PAH,AL_112,AL,170,45.69892473118279
PAH,AL_113,AL,170,45.69892473118279
PAH,AL_114,AL,170,45.69892473118279
PAH,AL_115,AL,170,45.69892473118279
PAH,AL_116,AL,170,45.69892473118279
PAH,AL_117,AL,170,45.69892473118279
PAH,AL_118,AL,170,45.69892473118279
PAH,AL_119,AL,170,45.69892473118279
PAH,AL_120,AL,170,45.69892473118279
PAH,AL_121,AL,170,45.69892473118279
PAH,AL_122,AL,170,45.69892473118279
PAH,AL_123,AL,170,45.69892473118279
PAH,AL_124,AL,170,45.69892473118279
PAH,AL_125,AL,170,45.69892473118279
PAH,AL_126,AL,170,45.69892473118279
PAH,AL_127,AL,170,45.69892473118279
PAH,AL_128,AL,170,45.69892473118279
PAH,AL_129,AL,170,45.69892473118279
PAH,AL_130,AL,170,45.69892473118279
PAH,AL_131,AL,170,45.69892473118279
PAH,AL_132,AL,170,45.69892473118279
PAH,AL_133,AL,170,45.69892473118279
PAH,AL_134,AL,170,45.69892473118279
PAH,AL_135,AL,170,45.69892473118279
PAH,AL_136,AL,170,45.69892473118279
PAH,AL_137,AL,170,45.69892473118279
PAH,AL_138,AL,170,45.69892473118279
PAH,AL_139,AL,170,45.69892473118279
PAH,AL_140,AL,170,45.69892473118279
PAH,AL_141,AL,170,45.69892473118279
PAH,AL_142,AL,170,45.69892473118279
PAH,AL_143,AL,170,45.69892473118279
PAH,AL_144,AL,170,45.69892473118279
PAH,AL_145,AL,170,45.69892473118279
PAH,AL_146,AL,170,45.69892473118279
PAH,AL_147,AL,170,45.69892473118279
PAH,AL_148,AL,170,45.69892473118279
PAH,AL_149,AL,170,45.69892473118279
PAH,AL_150,AL,170,45.69892473118279
PAH,AL_151,AL,170,45.69892473118279
PAH,AL_152,AL,170,45.69892473118279
PAH,AL_153,AL,170,45.69892473118279
PAH,AL_154,AL,170,45.69892473118279
PAH,AL_155,AL,170,45.69892473118279
PAH,AL_156,AL,170,45.69892473118279
PAH,AL_157,AL,170,45.69892473118279
PAH,AL_158,AL,170,45.69892473118279
PAH,AL_159,AL,170,45.69892473118279
PAH,AL_160,AL,170,45.69892473118279
PAH,AL_161,AL,170,45.69892473118279
PAH,AL_162,AL,170,45.69892473118279
PAH,AL_163,AL,170,45.69892473118279
PAH,AL_164,AL,170,45.69892473118279
PAH,AL_165,AL,170,45.69892473118279
PAH,AL_166,AL,170,45.69892473118279
PAH,AL_167,AL,170,45.69892473118279
PAH,AL_168,AL,170,45.69892473118279
PAH,AL_169,AL,170,45.69892473118279
PAH,AL_170,AL,170,45.69892473118279
PAH,AL_171,AL,170,45.69892473118279
PAH,AL_172,AL,170,45.69892473118279
PAH,AL_173,AL,170,45.69892473118279
PAH,AL_174,AL,170,45.69892473118279
PAH,AL_175,AL,170,45.69892473118279
PAH,AL_176,AL,170,45.69892473118279
PAH,AL_177,AL,170,45.69892473118279
PAH,AL_178,AL,170,45.69892473118279
PAH,AL_179,AL,170,45.69892473118279
PAH,AL_180,AL,170,45.69892473118279
PAH,AL_181,AL,170,45.69892473118279
PAH,AL_182,AL,170,45.69892473118279
PAH,AL_183,AL,253,68.01075268817205
PAH,AL_184,AL,253,68.01075268817205
PAH,AL_185,AL,253,68.01075268817205
PAH,CAT_5,CAT,11,2.956989247311828
PAH,AL_186,AL,99,26.612903225806452
PAH,AL_187,AL,242,65.05376344086021
PAH,AL_188,AL,242,65.05376344086021
PAH,AL_189,AL,242,65.05376344086021
PAH,AL_190,AL,242,65.05376344086021
PAH,AL_191,AL,242,65.05376344086021
PAH,AL_192,AL,242,65.05376344086021
PAH,AL_193,AL,242,65.05376344086021
PAH,AL_194,AL,242,65.05376344086021
PAH,AL_195,AL,242,65.05376344086021
PAH,AL_196,AL,242,65.05376344086021
PAH,AL_197,AL,242,65.05376344086021
PAH,AL_198,AL,242,65.05376344086021
PAH,AL_199,AL,242,65.05376344086021
PAH,AL_200,AL,242,65.05376344086021
PAH,AL_201,AL,242,65.05376344086021
PAH,AL_202,AL,242,65.05376344086021
PAH,AL_203,AL,242,65.05376344086021
PAH,AL_204,AL,242,65.05376344086021
PAH,AL_205,AL,242,65.05376344086021
PAH,AL_206,AL,242,65.05376344086021
PAH,AL_207,AL,242,65.05376344086021
PAH,AL_208,AL,242,65.05376344086021
PAH,AL_209,AL,242,65.05376344086021
PAH,AL_210,AL,242,65.05376344086021
PAH,AL_211,AL,242,65.05376344086021
PAH,AL_212,AL,242,65.05376344086021
PAH,AL_213,AL,242,65.05376344086021
PAH,AL_214,AL,287,77.15053763440861
PAH,AL_215,AL,287,77.15053763440861
PAH,AL_216,AL,287,77.15053763440861
PAH,AL_217,AL,287,77.15053763440861
PAH,AL_218,AL,242,65.05376344086021
PAH,AL_219,AL,242,65.05376344086021
PAH,AL_220,AL,242,65.05376344086021
PAH,AL_221,AL,242,65.05376344086021
PAH,AL_222,AL,242,65.05376344086021
PAH,CAT_6,CAT,372,100.0
PAH,AL_223,AL,242,65.05376344086021
PAH,AL_224,AL,242,65.05376344086021
PAH,AL_225,AL,242,65.05376344086021
PAH,AL_226,AL,242,65.05376344086021
PAH,AL_227,AL,242,65.05376344086021
PAH,AL_228,AL,242,65.05376344086021
PAH,AL_229,AL,242,65.05376344086021
PAH,AL_230,AL,242,65.05376344086021
PAH,AL_231,AL,242,65.05376344086021
PAH,AL_232,AL,242,65.05376344086021
PAH,AL_233,AL,242,65.05376344086021
PAH,AL_234,AL,242,65.05376344086021
PAH,AL_235,AL,242,65.05376344086021
PAH,AL_236,AL,242,65.05376344086021
PAH,AL_237,AL,242,65.05376344086021
PAH,AL_238,AL,242,65.05376344086021
PAH,AL_239,AL,242,65.05376344086021
PAH,AL_240,AL,242,65.05376344086021
PAH,AL_241,AL,242,65.05376344086021
PAH,AL_242,AL,242,65.05376344086021
PAH,AL_243,AL,242,65.05376344086021
PAH,AL_244,AL,242,65.05376344086021
PAH,AL_245,AL,242,65.05376344086021
PAH,AL_246,AL,242,65.05376344086021
PAH,AL_247,AL,242,65.05376344086021
PAH,AL_248,AL,242,65.05376344086021
PAH,AL_249,AL,242,65.05376344086021
PAH,AL_250,AL,249,66.93548387096774
PAH,AL_251,AL,249,66.93548387096774
PAH,AL_252,AL,249,66.93548387096774
PAH,AL_253,AL,249,66.93548387096774
PAH,AL_254,AL,242,65.05376344086021
PAH,AL_255,AL,242,65.05376344086021
PAH,AL_256,AL,242,65.05376344086021
PAH,AL_257,AL,242,65.05376344086021
PAH,AL_258,AL,242,65.05376344086021
PAH,AL_259,AL,242,65.05376344086021
PAH,AL_260,AL,242,65.05376344086021
PAH,AL_261,AL,242,65.05376344086021
PAH,AL_262,AL,242,65.05376344086021
PAH,AL_263,AL,242,65.05376344086021
PAH,AL_264,AL,242,65.05376344086021
PAH,AL_265,AL,242,65.05376344086021
PAH,AL_266,AL,242,65.05376344086021
PAH,AL_267,AL,242,65.05376344086021
PAH,AL_268,AL,242,65.05376344086021
PAH,AL_269,AL,242,65.05376344086021
PAH,AL_270,AL,242,65.05376344086021
PAH,AL_271,AL,242,65.05376344086021
PAH,AL_272,AL,242,65.05376344086021
PAH,AL_273,AL,242,65.05376344086021
PAH,AL_274,AL,242,65.05376344086021
PAH,AL_275,AL,242,65.05376344086021
PAH,AL_276,AL,242,65.05376344086021
PAH,AL_277,AL,242,65.05376344086021
PAH,AL_278,AL,242,65.05376344086021
PAH,AL_279,AL,242,65.05376344086021
PAH,AL_280,AL,242,65.05376344086021
PAH,AL_281,AL,242,65.05376344086021
PAH,AL_282,AL,242,65.05376344086021
PAH,AL_283,AL,242,65.05376344086021
PAH,AL_284,AL,242,65.05376344086021
PAH,AL_285,AL,242,65.05376344086021
PAH,AL_286,AL,250,67.20430107526882
PAH,AL_287,AL,250,67.20430107526882
PAH,AL_288,AL,250,67.20430107526882
PAH,AL_289,AL,250,67.20430107526882
PAH,AL_290,AL,242,65.05376344086021
PAH,AL_291,AL,242,65.05376344086021
PAH,AL_292,AL,242,65.05376344086021
PAH,AL_293,AL,242,65.05376344086021
PAH,AL_294,AL,242,65.05376344086021
PAH,AL_295,AL,126,33.87096774193548
PAH,AL_296,AL,126,33.87096774193548
PAH,AL_297,AL,126,33.87096774193548
PAH,AL_298,AL,126,33.87096774193548
PAH,AL_299,AL,126,33.87096774193548
PAH,AL_300,AL,126,33.87096774193548
PAH,AL_301,AL,126,33.87096774193548
PAH,AL_302,AL,126,33.87096774193548
PAH,AL_303,AL,126,33.87096774193548
PAH,AL_304,AL,126,33.87096774193548
PAH,AL_305,AL,126,33.87096774193548
PAH,AL_306,AL,126,33.87096774193548
PAH,AL_307,AL,126,33.87096774193548
PAH,AL_308,AL,126,33.87096774193548
PAH,AL_309,AL,126,33.87096774193548
PAH,AL_310,AL,126,33.87096774193548
PAH,AL_311,AL,126,33.87096774193548
PAH,AL_312,AL,126,33.87096774193548
PAH,AL_313,AL,126,33.87096774193548
PAH,AL_314,AL,126,33.87096774193548
PAH,AL_315,AL,126,33.87096774193548
PAH,AL_316,AL,126,33.87096774193548
PAH,AL_317,AL,126,33.87096774193548
PAH,AL_318,AL,126,33.87096774193548
PAH,AL_319,AL,126,33.87096774193548
PAH,AL_320,AL,126,33.87096774193548
PAH,AL_321,AL,126,33.87096774193548
PAH,AL_322,AL,126,33.87096774193548
PAH,AL_323,AL,126,33.87096774193548
PAH,AL_324,AL,126,33.87096774193548
PAH,AL_325,AL,126,33.87096774193548
PAH,AL_326,AL,126,33.87096774193548
PAH,AL_327,AL,126,33.87096774193548
PAH,AL_328,AL,126,33.87096774193548
PAH,AL_329,AL,126,33.87096774193548
PAH,AL_330,AL,126,33.87096774193548
PAH,AL_331,AL,126,33.87096774193548
PAH,AL_332,AL,126,33.87096774193548
PAH,AL_333,AL,126,33.87096774193548
PAH,AL_334,AL,126,33.87096774193548
PAH,EK_4,EK,11,2.956989247311828
PAH,EK_5,EK,11,2.956989247311828
PAH,EK_6,EK,11,2.956989247311828
PAH,EK_7,EK,11,2.956989247311828
PAH,EK_8,EK,11,2.956989247311828
PAH,EK_9,EK,11,2.956989247311828
PAH,AA_1,AA,9,2.4193548387096775
PAH,AA_2,AA,9,2.4193548387096775
CFTR,AL_1,AL,96,86.48648648648648
CFTR,AL_2,AL,96,86.48648648648648
CFTR,AL_3,AL,96,86.48648648648648
CFTR,AL_4,AL,96,86.48648648648648
CFTR,AL_5,AL,96,86.48648648648648
CFTR,AL_6,AL,96,86.48648648648648
CFTR,AL_7,AL,17,15.315315315315315
CFTR,AL_8,AL,17,15.315315315315315
CFTR,AL_9,AL,17,15.315315315315315
CFTR,AL_10,AL,17,15.315315315315315
CFTR,AL_11,AL,17,15.315315315315315
CFTR,AL_12,AL,17,15.315315315315315
CFTR,AL_13,AL,17,15.315315315315315
CFTR,AL_14,AL,17,15.315315315315315
CFTR,AL_15,AL,17,15.315315315315315
CFTR,AL_16,AL,56,50.450450450450454
CFTR,AL_17,AL,56,50.450450450450454
CFTR,AL_18,AL,56,50.450450450450454
CFTR,AL_19,AL,56,50.450450450450454
CFTR,AL_20,AL,56,50.450450450450454
CFTR,AL_21,AL,56,50.450450450450454
CFTR,AL_22,AL,56,50.450450450450454
CFTR,AL_23,AL,56,50.450450450450454
CFTR,AL_24,AL,56,50.450450450450454
CFTR,AL_25,AL,56,50.450450450450454
CFTR,AL_26,AL,16,14.414414414414415
CFTR,CAT_1,CAT,16,14.414414414414415
CFTR,AL_27,AL,96,86.48648648648648
CFTR,AL_28,AL,96,86.48648648648648
CFTR,AL_29,AL,96,86.48648648648648
CFTR,AL_30,AL,96,86.48648648648648
CFTR,AL_31,AL,96,86.48648648648648
CFTR,AL_32,AL,96,86.48648648648648
CFTR,AL_33,AL,96,86.48648648648648
CFTR,AL_34,AL,96,86.48648648648648
CFTR,AL_35,AL,96,86.48648648648648
CFTR,AL_36,AL,96,86.48648648648648
CFTR,AL_37,AL,96,86.48648648648648
CFTR,AL_38,AL,96,86.48648648648648
CFTR,AL_39,AL,33,29.72972972972973
CFTR,AL_40,AL,33,29.72972972972973
CFTR,AL_41,AL,33,29.72972972972973
CFTR,AL_42,AL,33,29.72972972972973
CFTR,AL_43,AL,33,29.72972972972973
CFTR,AL_44,AL,33,29.72972972972973
CFTR,AL_45,AL,33,29.72972972972973
CFTR,AL_46,AL,33,29.72972972972973
CFTR,AL_47,AL,33,29.72972972972973
CFTR,AL_48,AL,33,29.72972972972973
CFTR,AL_49,AL,33,29.72972972972973
CFTR,AL_50,AL,33,29.72972972972973
CFTR,AL_51,AL,33,29.72972972972973
CFTR,AL_52,AL,33,29.72972972972973
CFTR,AL_53,AL,33,29.72972972972973
CFTR,AL_54,AL,33,29.72972972972973
CFTR,AL_55,AL,33,29.72972972972973
CFTR,AL_56,AL,33,29.72972972972973
CFTR,AL_57,AL,33,29.72972972972973
CFTR,AL_58,AL,33,29.72972972972973
CFTR,AL_59,AL,33,29.72972972972973
CFTR,AL_60,AL,33,29.72972972972973
CFTR,AL_61,AL,33,29.72972972972973
CFTR,AL_62,AL,33,29.72972972972973
CFTR,AL_63,AL,33,29.72972972972973
CFTR,AL_64,AL,33,29.72972972972973
CFTR,AL_65,AL,33,29.72972972972973
CFTR,AL_66,AL,33,29.72972972972973
CFTR,AL_67,AL,33,29.72972972972973
CFTR,AL_68,AL,33,29.72972972972973
CFTR,AL_69,AL,33,29.72972972972973
CFTR,AL_70,AL,33,29.72972972972973
CFTR,AL_71,AL,33,29.72972972972973
CFTR,AL_72,AL,33,29.72972972972973
CFTR,AL_73,AL,33,29.72972972972973
CFTR,AL_74,AL,33,29.72972972972973
CFTR,AL_75,AL,37,33.333333333333336
CFTR,AL_76,AL,37,33.333333333333336
CFTR,AL_77,AL,37,33.333333333333336
CFTR,AL_78,AL,37,33.333333333333336
CFTR,AL_79,AL,37,33.333333333333336
CFTR,AL_80,AL,37,33.333333333333336
CFTR,AL_81,AL,37,33.333333333333336
CFTR,AL_82,AL,37,33.333333333333336
CFTR,AL_83,AL,37,33.333333333333336
CFTR,AL_84,AL,37,33.333333333333336
CFTR,AL_85,AL,37,33.333333333333336
CFTR,AL_86,AL,37,33.333333333333336
CFTR,AL_87,AL,37,33.333333333333336
CFTR,AL_88,AL,37,33.333333333333336
CFTR,AL_89,AL,37,33.333333333333336
CFTR,AL_90,AL,37,33.333333333333336
CFTR,AL_91,AL,37,33.333333333333336
CFTR,AL_92,AL,37,33.333333333333336
CFTR,AL_93,AL,37,33.333333333333336
CFTR,AL_94,AL,37,33.333333333333336
CFTR,AL_95,AL,37,33.333333333333336
CFTR,CAT_2,CAT,37,33.333333333333336
CFTR,AL_96,AL,37,33.333333333333336
CFTR,AL_97,AL,37,33.333333333333336
CFTR,AL_98,AL,37,33.333333333333336
CFTR,CAT_3,CAT,0,0.0
CFTR,CAT_4,CAT,0,0.0
CFTR,EK_1,EK,0,0.0
CFTR,EK_2,EK,0,0.0
CFTR,EK_3,EK,49,44.14414414414414
CFTR,AL_99,AL,22,19.81981981981982
CFTR,AL_100,AL,22,19.81981981981982
CFTR,AL_101,AL,22,19.81981981981982
CFTR,AL_102,AL,22,19.81981981981982
CFTR,AL_103,AL,22,19.81981981981982
CFTR,AL_104,AL,22,19.81981981981982
CFTR,AL_105,AL,22,19.81981981981982
CFTR,AL_106,AL,22,19.81981981981982
CFTR,AL_107,AL,22,19.81981981981982
CFTR,AL_108,AL,22,19.81981981981982
CFTR,AL_109,AL,22,19.81981981981982
CFTR,AL_110,AL,22,19.81981981981982
CFTR,AL_111,AL,22,19.81981981981982
CFTR,AL_112,AL,22,19.81981981981982
CFTR,AL_113,AL,22,19.81981981981982
CFTR,AL_114,AL,22,19.81981981981982
CFTR,AL_115,AL,22,19.81981981981982
CFTR,AL_116,AL,22,19.81981981981982
CFTR,AL_117,AL,22,19.81981981981982
CFTR,AL_118,AL,22,19.81981981981982
CFTR,AL_119,AL,22,19.81981981981982
CFTR,AL_120,AL,22,19.81981981981982
CFTR,AL_121,AL,22,19.81981981981982
CFTR,AL_122,AL,22,19.81981981981982
CFTR,AL_123,AL,22,19.81981981981982
CFTR,AL_124,AL,22,19.81981981981982
CFTR,AL_125,AL,22,19.81981981981982
CFTR,AL_126,AL,22,19.81981981981982
CFTR,AL_127,AL,22,19.81981981981982
CFTR,AL_128,AL,22,19.81981981981982
CFTR,AL_129,AL,22,19.81981981981982
CFTR,AL_130,AL,22,19.81981981981982
CFTR,AL_131,AL,22,19.81981981981982
CFTR,AL_132,AL,22,19.81981981981982
CFTR,AL_133,AL,22,19.81981981981982
CFTR,AL_134,AL,22,19.81981981981982
CFTR,AL_135,AL,22,19.81981981981982
CFTR,AL_136,AL,22,19.81981981981982
CFTR,AL_137,AL,22,19.81981981981982
CFTR,AL_138,AL,22,19.81981981981982
CFTR,AL_139,AL,22,19.81981981981982
CFTR,AL_140,AL,22,19.81981981981982
CFTR,AL_141,AL,22,19.81981981981982
CFTR,AL_142,AL,22,19.81981981981982
CFTR,AL_143,AL,22,19.81981981981982
CFTR,AL_144,AL,22,19.81981981981982
CFTR,AL_145,AL,22,19.81981981981982
CFTR,AL_146,AL,22,19.81981981981982
CFTR,AL_147,AL,22,19.81981981981982
CFTR,AL_148,AL,22,19.81981981981982
CFTR,AL_149,AL,22,19.81981981981982
CFTR,AL_150,AL,22,19.81981981981982
CFTR,AL_151,AL,22,19.81981981981982
CFTR,AL_152,AL,22,19.81981981981982
CFTR,AL_153,AL,22,19.81981981981982
CFTR,AL_154,AL,22,19.81981981981982
CFTR,AL_155,AL,22,19.81981981981982
CFTR,AL_156,AL,22,19.81981981981982
